date,sentiment,trend
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.4404,1
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,-0.5994,0
2021-09-02,0.5994,1
2021-09-02,0.5859,1
2021-09-02,0.4939,1
2021-09-02,0.4215,1
2021-09-02,-0.1531,0
2021-09-02,0.0,0
2021-09-02,0.3182,1
2021-09-02,0.4404,1
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.25,1
2021-09-02,0.6808,1
2021-09-02,0.5859,1
2021-09-02,0.0,0
2021-09-02,0.7579,1
2021-09-02,0.0,0
2021-09-02,0.4215,1
2021-09-02,0.1779,1
2021-09-02,-0.8173,0
2021-09-02,0.0516,1
2021-09-02,-0.8126,0
2021-09-02,0.5859,1
2021-09-02,0.0,0
2021-09-02,-0.5267,0
2021-09-02,0.6369,1
2021-09-02,0.3612,1
2021-09-02,0.4767,1
2021-09-02,0.0,0
2021-09-02,-0.2732,0
2021-09-02,-0.4939,0
2021-09-02,0.0289,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.4939,1
2021-09-02,0.0,0
2021-09-02,0.296,1
2021-09-02,0.5423,1
2021-09-02,0.0,0
2021-09-02,-0.0176,0
2021-09-02,-0.4404,0
2021-09-02,0.0,0
2021-09-02,0.4215,1
2021-09-02,0.2023,1
2021-09-02,0.0258,0
2021-09-02,0.8885,1
2021-09-02,0.836,1
2021-09-02,0.6705,1
2021-09-02,0.0,0
2021-09-02,0.5859,1
2021-09-02,-0.25,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,-0.6124,0
2021-09-02,0.0,0
2021-09-02,0.4404,1
2021-09-02,0.4019,1
2021-09-02,-0.8023,0
2021-09-02,0.0258,0
2021-09-02,0.872,1
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.296,1
2021-09-02,0.296,1
2021-09-02,0.296,1
2021-09-02,0.0,0
2021-09-02,-0.2732,0
2021-09-02,0.296,1
2021-09-02,0.296,1
2021-09-02,0.296,1
2021-09-02,0.6486,1
2021-09-02,0.0,0
2021-09-02,0.296,1
2021-09-02,0.296,1
2021-09-02,0.296,1
2021-09-02,0.296,1
2021-09-02,0.0,0
2021-09-02,0.6369,1
2021-09-02,-0.6124,0
2021-09-02,0.7845,1
2021-09-02,0.296,1
2021-09-02,0.296,1
2021-09-02,0.0,0
2021-09-02,0.9451,1
2021-09-02,-0.5423,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.4404,1
2021-09-02,0.0,0
2021-09-02,0.6478,1
2021-09-02,0.3612,1
2021-09-02,0.0,0
2021-09-02,0.2023,1
2021-09-02,0.0,0
2021-09-02,0.5574,1
2021-09-02,0.0,0
2021-09-02,-0.5106,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.3612,1
2021-09-02,0.0,0
2021-09-02,0.4404,1
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0516,1
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.8176,1
2021-09-02,0.0,0
2021-09-02,0.6369,1
2021-09-02,-0.128,0
2021-09-02,0.8834,1
2021-09-02,0.483,1
2021-09-02,0.0,0
2021-09-02,0.7003,1
2021-09-02,0.4939,1
2021-09-02,0.4215,1
2021-09-02,0.5574,1
2021-09-02,0.4767,1
2021-09-02,0.296,1
2021-09-02,0.296,1
2021-09-02,0.296,1
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.4404,1
2021-09-02,0.0,0
2021-09-02,-0.2023,0
2021-09-02,0.0,0
2021-09-02,0.2755,1
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.296,1
2021-09-02,0.5859,1
2021-09-02,0.296,1
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.7845,1
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0258,0
2021-09-02,0.8555,1
2021-09-02,0.0,0
2021-09-02,0.5574,1
2021-09-02,0.8402,1
2021-09-02,-0.0258,0
2021-09-02,-0.4404,0
2021-09-02,-0.4404,0
2021-09-02,0.0,0
2021-09-02,0.4404,1
2021-09-02,0.0,0
2021-09-02,0.5994,1
2021-09-02,0.4939,1
2021-09-02,-0.5994,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,-0.5423,0
2021-09-02,0.5267,1
2021-09-02,0.7184,1
2021-09-02,0.5574,1
2021-09-02,0.5574,1
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.743,1
2021-09-02,0.4404,1
2021-09-02,-0.1027,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.9135,1
2021-09-02,-0.2263,0
2021-09-02,0.6486,1
2021-09-02,0.2263,1
2021-09-02,0.296,1
2021-09-02,-0.296,0
2021-09-02,0.7964,1
2021-09-02,0.0516,1
2021-09-02,0.1027,1
2021-09-02,0.0,0
2021-09-02,-0.7003,0
2021-09-02,0.0,0
2021-09-02,-0.1779,0
2021-09-02,0.6486,1
2021-09-02,0.296,1
2021-09-02,-0.4404,0
2021-09-02,-0.4404,0
2021-09-02,0.0,0
2021-09-02,-0.4019,0
2021-09-02,-0.9119,0
2021-09-02,0.34,1
2021-09-02,0.0,0
2021-09-02,0.5859,1
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,-0.6808,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,-0.296,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-02,0.0,0
2021-09-03,0.0,0
2021-09-03,0.8074,1
2021-09-03,-0.0516,0
2021-09-03,0.2263,1
2021-09-03,-0.4019,0
2021-09-03,0.7902,1
2021-09-03,0.0,0
2021-09-03,0.6789,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.4215,1
2021-09-03,0.0,0
2021-09-03,0.617,1
2021-09-03,0.34,1
2021-09-03,0.9571,1
2021-09-03,0.6369,1
2021-09-03,0.0,0
2021-09-03,0.8107,1
2021-09-03,0.6908,1
2021-09-03,-0.34,0
2021-09-03,0.128,1
2021-09-03,-0.4019,0
2021-09-03,0.8176,1
2021-09-03,0.5267,1
2021-09-03,0.7783,1
2021-09-03,0.6597,1
2021-09-03,0.0,0
2021-09-03,0.8225,1
2021-09-03,0.8957,1
2021-09-03,0.4767,1
2021-09-03,0.0772,1
2021-09-03,0.0772,1
2021-09-03,-0.4215,0
2021-09-03,0.8225,1
2021-09-03,0.4215,1
2021-09-03,0.0,0
2021-09-03,-0.296,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.6249,1
2021-09-03,0.0,0
2021-09-03,0.6597,1
2021-09-03,-0.0,0
2021-09-03,0.765,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0258,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,-0.296,0
2021-09-03,0.0,0
2021-09-03,0.34,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.4767,1
2021-09-03,0.7845,1
2021-09-03,0.0,0
2021-09-03,0.4939,1
2021-09-03,0.6249,1
2021-09-03,0.296,1
2021-09-03,0.2023,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.7269,1
2021-09-03,0.6249,1
2021-09-03,-0.6597,0
2021-09-03,0.0,0
2021-09-03,0.2732,1
2021-09-03,-0.3182,0
2021-09-03,0.5994,1
2021-09-03,0.296,1
2021-09-03,0.296,1
2021-09-03,0.7269,1
2021-09-03,0.6249,1
2021-09-03,0.0,0
2021-09-03,-0.128,0
2021-09-03,0.0,0
2021-09-03,-0.5267,0
2021-09-03,-0.4215,0
2021-09-03,0.0,0
2021-09-03,0.4404,1
2021-09-03,0.296,1
2021-09-03,0.0,0
2021-09-03,0.6369,1
2021-09-03,0.2732,1
2021-09-03,-0.1779,0
2021-09-03,0.0,0
2021-09-03,0.4019,1
2021-09-03,0.0,0
2021-09-03,0.7269,1
2021-09-03,0.4404,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0516,1
2021-09-03,0.6597,1
2021-09-03,0.0,0
2021-09-03,0.2748,1
2021-09-03,0.4404,1
2021-09-03,-0.7964,0
2021-09-03,-0.0469,0
2021-09-03,0.0,0
2021-09-03,0.5413,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.4939,1
2021-09-03,0.0,0
2021-09-03,-0.2263,0
2021-09-03,0.5267,1
2021-09-03,0.0,0
2021-09-03,0.5574,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.7184,1
2021-09-03,0.0,0
2021-09-03,0.3612,1
2021-09-03,0.5267,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.3182,1
2021-09-03,-0.296,0
2021-09-03,-0.5563,0
2021-09-03,-0.5994,0
2021-09-03,0.4404,1
2021-09-03,-0.3612,0
2021-09-03,0.2263,1
2021-09-03,-0.34,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.296,1
2021-09-03,-0.2023,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,-0.4404,0
2021-09-03,0.4215,1
2021-09-03,0.0772,1
2021-09-03,-0.34,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.296,1
2021-09-03,0.8689,1
2021-09-03,0.296,1
2021-09-03,0.0,0
2021-09-03,0.7783,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.5106,1
2021-09-03,0.3461,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.7845,1
2021-09-03,0.7579,1
2021-09-03,0.0,0
2021-09-03,0.3182,1
2021-09-03,0.296,1
2021-09-03,0.7096,1
2021-09-03,0.6369,1
2021-09-03,-0.3818,0
2021-09-03,0.0,0
2021-09-03,0.1027,1
2021-09-03,0.7096,1
2021-09-03,-0.1774,0
2021-09-03,0.7096,1
2021-09-03,-0.2023,0
2021-09-03,-0.2023,0
2021-09-03,0.2716,1
2021-09-03,0.6249,1
2021-09-03,0.7096,1
2021-09-03,-0.743,0
2021-09-03,0.0,0
2021-09-03,-0.0258,0
2021-09-03,0.6369,1
2021-09-03,0.5574,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,-0.5679,0
2021-09-03,0.0,0
2021-09-03,0.7579,1
2021-09-03,0.128,1
2021-09-03,0.0,0
2021-09-03,0.4215,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,-0.4404,0
2021-09-03,-0.4019,0
2021-09-03,0.4215,1
2021-09-03,0.4215,1
2021-09-03,0.4215,1
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.4588,1
2021-09-03,0.2023,1
2021-09-03,0.3182,1
2021-09-03,0.0,0
2021-09-03,-0.34,0
2021-09-03,0.0,0
2021-09-03,-0.2023,0
2021-09-03,0.0,0
2021-09-03,0.34,1
2021-09-03,-0.6369,0
2021-09-03,0.0,0
2021-09-03,0.6124,1
2021-09-03,0.8176,1
2021-09-03,0.3182,1
2021-09-03,0.0,0
2021-09-03,0.4019,1
2021-09-03,0.0,0
2021-09-03,0.25,1
2021-09-03,0.0,0
2021-09-03,0.0258,0
2021-09-03,0.6369,1
2021-09-03,0.4939,1
2021-09-03,0.5423,1
2021-09-03,0.9022,1
2021-09-03,0.5267,1
2021-09-03,0.2732,1
2021-09-03,0.0258,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.8316,1
2021-09-03,0.0,0
2021-09-03,0.6605,1
2021-09-03,0.0,0
2021-09-03,0.4767,1
2021-09-03,0.0,0
2021-09-03,-0.4767,0
2021-09-03,0.4939,1
2021-09-03,0.0,0
2021-09-03,0.8979,1
2021-09-03,0.0,0
2021-09-03,-0.6369,0
2021-09-03,-0.7009,0
2021-09-03,0.0,0
2021-09-03,0.0,0
2021-09-03,0.5994,1
2021-09-03,-0.1779,0
2021-09-03,-0.0772,0
2021-09-03,0.0258,0
2021-09-04,0.0,0
2021-09-04,0.0516,1
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.0772,1
2021-09-04,0.5043,1
2021-09-04,0.0,0
2021-09-04,0.3612,1
2021-09-04,-0.4019,0
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.6124,1
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.9013,1
2021-09-04,0.8934,1
2021-09-04,0.0,0
2021-09-04,0.4404,1
2021-09-04,0.4404,1
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.2023,1
2021-09-04,0.0,0
2021-09-04,0.6705,1
2021-09-04,0.2023,1
2021-09-04,0.4215,1
2021-09-04,0.9325,1
2021-09-04,0.8934,1
2021-09-04,0.8225,1
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.6369,1
2021-09-04,0.0,0
2021-09-04,-0.3182,0
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,-0.1513,0
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.2263,1
2021-09-04,0.0,0
2021-09-04,-0.7889,0
2021-09-04,0.5325,1
2021-09-04,0.0,0
2021-09-04,0.4215,1
2021-09-04,0.891,1
2021-09-04,0.3182,1
2021-09-04,0.4939,1
2021-09-04,-0.1779,0
2021-09-04,0.4939,1
2021-09-04,0.0,0
2021-09-04,-0.0258,0
2021-09-04,0.2924,1
2021-09-04,0.0,0
2021-09-04,0.0,0
2021-09-04,0.6486,1
2021-09-04,0.8689,1
2021-09-04,0.6486,1
2021-09-04,-0.2263,0
2021-09-04,0.6486,1
2021-09-04,-0.4215,0
2021-09-04,0.0,0
2021-09-04,0.7964,1
2021-09-04,0.0,0
2021-09-04,0.1531,1
2021-09-04,0.0,0
2021-09-04,0.5532,1
2021-09-04,0.6249,1
2021-09-04,-0.4215,0
2021-09-04,0.0,0
2021-09-05,0.0258,0
2021-09-05,0.7717,1
2021-09-05,0.5994,1
2021-09-05,0.0,0
2021-09-05,0.6369,1
2021-09-05,0.0,0
2021-09-05,0.0,0
2021-09-05,-0.4019,0
2021-09-05,0.0,0
2021-09-05,0.0,0
2021-09-05,0.8591,1
2021-09-05,0.0,0
2021-09-05,0.4939,1
2021-09-05,0.8834,1
2021-09-05,0.0,0
2021-09-05,0.0258,0
2021-09-05,0.3182,1
2021-09-05,0.4588,1
2021-09-05,0.0,0
2021-09-05,-0.4404,0
2021-09-05,0.0,0
2021-09-05,0.7351,1
2021-09-05,0.7184,1
2021-09-05,0.6597,1
2021-09-05,0.6369,1
2021-09-05,0.0,0
2021-09-05,0.0,0
2021-09-05,0.8834,1
2021-09-05,0.4588,1
2021-09-05,0.6369,1
2021-09-05,0.224,1
2021-09-05,-0.2598,0
2021-09-05,0.6369,1
2021-09-05,0.0,0
2021-09-05,0.0,0
2021-09-05,0.4939,1
2021-09-05,0.0,0
2021-09-05,0.8591,1
2021-09-05,-0.6705,0
2021-09-05,0.2023,1
2021-09-05,-0.6369,0
2021-09-05,-0.6715,0
2021-09-05,0.3612,1
2021-09-05,-0.5994,0
2021-09-05,0.7115,1
2021-09-05,0.7096,1
2021-09-05,0.0,0
2021-09-05,0.0,0
2021-09-05,0.0,0
2021-09-05,0.2263,1
2021-09-05,0.7089,1
2021-09-05,0.0,0
2021-09-05,0.296,1
2021-09-05,0.0,0
2021-09-05,0.5267,1
2021-09-05,-0.5267,0
2021-09-05,0.2737,1
2021-09-05,-0.0258,0
2021-09-05,0.6369,1
2021-09-05,0.4019,1
2021-09-05,-0.2732,0
2021-09-05,0.1386,1
2021-09-05,0.6597,1
2021-09-05,0.791,1
2021-09-05,0.2732,1
2021-09-05,0.8934,1
2021-09-05,0.4215,1
2021-09-05,-0.5122,0
2021-09-05,0.3182,1
2021-09-05,0.0,0
2021-09-05,0.0,0
2021-09-05,0.7506,1
2021-09-05,0.3182,1
2021-09-05,0.0,0
2021-09-06,0.4215,1
2021-09-06,0.0,0
2021-09-06,0.3612,1
2021-09-06,0.4404,1
2021-09-06,0.9081,1
2021-09-06,0.0,0
2021-09-06,0.8271,1
2021-09-06,-0.4767,0
2021-09-06,-0.1513,0
2021-09-06,0.0,0
2021-09-06,-0.1027,0
2021-09-06,0.6249,1
2021-09-06,0.0,0
2021-09-06,0.6369,1
2021-09-06,0.0,0
2021-09-06,0.6808,1
2021-09-06,0.0,0
2021-09-06,0.0,0
2021-09-06,0.8402,1
2021-09-06,0.4404,1
2021-09-06,0.0,0
2021-09-06,0.1779,1
2021-09-06,0.7845,1
2021-09-06,0.1027,1
2021-09-06,0.6705,1
2021-09-06,0.4743,1
2021-09-06,0.5106,1
2021-09-06,0.0,0
2021-09-06,0.3818,1
2021-09-06,0.0,0
2021-09-06,0.9312,1
2021-09-06,0.924,1
2021-09-06,0.0,0
2021-09-06,-0.1779,0
2021-09-06,0.0,0
2021-09-06,0.4939,1
2021-09-06,0.4019,1
2021-09-06,0.3612,1
2021-09-06,0.7351,1
2021-09-06,0.802,1
2021-09-06,0.6808,1
2021-09-06,0.4767,1
2021-09-06,0.3818,1
2021-09-06,0.2023,1
2021-09-06,0.0,0
2021-09-06,0.0,0
2021-09-06,-0.296,0
2021-09-06,-0.3818,0
2021-09-06,0.0,0
2021-09-06,0.1615,1
2021-09-06,0.9201,1
2021-09-06,0.0,0
2021-09-06,0.0,0
2021-09-06,0.0,0
2021-09-06,0.3612,1
2021-09-06,0.0,0
2021-09-06,0.2023,1
2021-09-06,0.0,0
2021-09-06,0.0,0
2021-09-06,-0.2732,0
2021-09-06,0.6369,1
2021-09-06,0.3612,1
2021-09-06,0.0,0
2021-09-06,0.6249,1
2021-09-06,0.3182,1
2021-09-06,0.0,0
2021-09-06,0.7171,1
2021-09-06,0.0,0
2021-09-06,0.7269,1
2021-09-06,0.4019,1
2021-09-06,0.0,0
2021-09-06,-0.0258,0
2021-09-06,-0.0516,0
2021-09-06,0.8074,1
2021-09-06,0.7902,1
2021-09-06,0.0258,0
2021-09-06,0.4404,1
2021-09-06,-0.3612,0
2021-09-06,0.6124,1
2021-09-06,0.2023,1
2021-09-06,-0.2235,0
2021-09-06,0.8402,1
2021-09-06,0.5106,1
2021-09-06,0.0,0
2021-09-07,-0.128,0
2021-09-07,0.0,0
2021-09-07,-0.7269,0
2021-09-07,0.6249,1
2021-09-07,0.6124,1
2021-09-07,0.743,1
2021-09-07,0.0,0
2021-09-07,0.5994,1
2021-09-07,0.3612,1
2021-09-07,0.296,1
2021-09-07,0.6728,1
2021-09-07,0.5719,1
2021-09-07,0.0,0
2021-09-07,0.8126,1
2021-09-07,0.7184,1
2021-09-07,0.4404,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.4404,1
2021-09-07,-0.4215,0
2021-09-07,0.4019,1
2021-09-07,0.6249,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.7845,1
2021-09-07,0.5423,1
2021-09-07,0.2263,1
2021-09-07,0.6124,1
2021-09-07,0.8402,1
2021-09-07,-0.296,0
2021-09-07,-0.4215,0
2021-09-07,-0.743,0
2021-09-07,0.3818,1
2021-09-07,-0.743,0
2021-09-07,0.5563,1
2021-09-07,-0.2732,0
2021-09-07,-0.0516,0
2021-09-07,-0.5106,0
2021-09-07,-0.4767,0
2021-09-07,0.0,0
2021-09-07,0.0258,0
2021-09-07,0.7693,1
2021-09-07,0.4215,1
2021-09-07,0.4404,1
2021-09-07,0.0,0
2021-09-07,0.2023,1
2021-09-07,0.4404,1
2021-09-07,-0.2732,0
2021-09-07,0.0,0
2021-09-07,-0.4588,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.8126,1
2021-09-07,0.25,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.7096,1
2021-09-07,0.5106,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.5423,1
2021-09-07,0.1027,1
2021-09-07,0.5859,1
2021-09-07,0.0,0
2021-09-07,0.34,1
2021-09-07,0.3612,1
2021-09-07,0.0772,1
2021-09-07,0.0,0
2021-09-07,0.6249,1
2021-09-07,0.1326,1
2021-09-07,0.9274,1
2021-09-07,0.0,0
2021-09-07,0.1027,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,-0.4767,0
2021-09-07,0.4019,1
2021-09-07,0.8591,1
2021-09-07,0.4215,1
2021-09-07,0.296,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.296,1
2021-09-07,0.296,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,-0.6808,0
2021-09-07,0.4019,1
2021-09-07,0.0,0
2021-09-07,0.4404,1
2021-09-07,0.0,0
2021-09-07,0.5719,1
2021-09-07,0.5106,1
2021-09-07,0.0,0
2021-09-07,0.34,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.296,1
2021-09-07,-0.1027,0
2021-09-07,0.3612,1
2021-09-07,0.875,1
2021-09-07,0.2023,1
2021-09-07,0.7783,1
2021-09-07,0.4404,1
2021-09-07,0.4019,1
2021-09-07,0.3182,1
2021-09-07,0.296,1
2021-09-07,0.296,1
2021-09-07,0.25,1
2021-09-07,0.296,1
2021-09-07,0.296,1
2021-09-07,0.3612,1
2021-09-07,-0.046,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,-0.4404,0
2021-09-07,0.296,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.7906,1
2021-09-07,-0.4019,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.4588,1
2021-09-07,0.7579,1
2021-09-07,0.0,0
2021-09-07,0.5267,1
2021-09-07,0.7579,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.4201,1
2021-09-07,0.0,0
2021-09-07,0.9371,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.296,1
2021-09-07,0.296,1
2021-09-07,0.296,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.5267,1
2021-09-07,0.3612,1
2021-09-07,0.5423,1
2021-09-07,-0.34,0
2021-09-07,0.5267,1
2021-09-07,0.4019,1
2021-09-07,0.296,1
2021-09-07,0.296,1
2021-09-07,0.296,1
2021-09-07,0.296,1
2021-09-07,-0.6486,0
2021-09-07,0.296,1
2021-09-07,-0.2263,0
2021-09-07,0.296,1
2021-09-07,0.5994,1
2021-09-07,0.6249,1
2021-09-07,0.7003,1
2021-09-07,0.7506,1
2021-09-07,0.0,0
2021-09-07,0.1372,1
2021-09-07,0.8313,1
2021-09-07,0.4588,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.296,1
2021-09-07,0.0,0
2021-09-07,-0.0258,0
2021-09-07,0.0,0
2021-09-07,-0.2206,0
2021-09-07,0.296,1
2021-09-07,0.296,1
2021-09-07,-0.7964,0
2021-09-07,0.4404,1
2021-09-07,0.6249,1
2021-09-07,0.5574,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.5267,1
2021-09-07,0.0,0
2021-09-07,0.6369,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.4767,1
2021-09-07,0.0,0
2021-09-07,-0.1921,0
2021-09-07,0.0,0
2021-09-07,0.3612,1
2021-09-07,0.4588,1
2021-09-07,0.0,0
2021-09-07,-0.1027,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.2519,1
2021-09-07,0.0,0
2021-09-07,-0.34,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.7506,1
2021-09-07,0.0,0
2021-09-07,0.5106,1
2021-09-07,0.296,1
2021-09-07,0.0,0
2021-09-07,0.4215,1
2021-09-07,0.0,0
2021-09-07,0.25,1
2021-09-07,-0.4717,0
2021-09-07,0.4404,1
2021-09-07,0.0,0
2021-09-07,0.7506,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.6249,1
2021-09-07,0.7269,1
2021-09-07,0.4767,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,-0.3818,0
2021-09-07,0.4767,1
2021-09-07,0.3182,1
2021-09-07,0.0,0
2021-09-07,0.1531,1
2021-09-07,0.1531,1
2021-09-07,0.2023,1
2021-09-07,-0.34,0
2021-09-07,-0.3182,0
2021-09-07,0.0,0
2021-09-07,0.6249,1
2021-09-07,-0.4767,0
2021-09-07,0.2263,1
2021-09-07,0.0,0
2021-09-07,0.34,1
2021-09-07,0.6369,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.5859,1
2021-09-07,0.0,0
2021-09-07,0.6908,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,-0.1027,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.1531,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.6808,1
2021-09-07,0.296,1
2021-09-07,0.0,0
2021-09-07,0.296,1
2021-09-07,0.4404,1
2021-09-07,0.296,1
2021-09-07,0.8689,1
2021-09-07,0.4404,1
2021-09-07,0.4404,1
2021-09-07,0.0,0
2021-09-07,0.296,1
2021-09-07,0.0,0
2021-09-07,0.5423,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.3182,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.5423,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,-0.34,0
2021-09-07,0.3612,1
2021-09-07,0.0,0
2021-09-07,0.296,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,0.296,1
2021-09-07,0.7003,1
2021-09-07,0.0,0
2021-09-07,0.0,0
2021-09-07,-0.4843,0
2021-09-07,0.0,0
2021-09-07,0.6808,1
2021-09-07,0.0,0
2021-09-07,0.7506,1
2021-09-07,0.1531,1
2021-09-07,0.34,1
2021-09-07,0.0,0
